county,ass,asshole,bastard,bitch,bitched,bitchy,bloody,bullshit,cock,crap,crappy,cunt,damn,damnit,damned,darn,dick,dickhead,douche,douchebag,dumbass,dyke,fag,faggot,fatass,freaking,friggin,fuck,fucked,fucker,fuckery,fucking,goddamn,gosh,hell,hoe,homo,jackass,motherfucker,motherfucking,nigger,piss,pissed,pissy,pussy,shit,shittiest,shitty,slut,slutty,twat,whore
"south carolina,darlington",1728026,35020,15869,1116267,1642,11491,10944,178384,4925,71135,8208,8755,1476866,14774,7661,15321,180025,3830,6566,2189,35020,2736,13680,15869,2736,98494,6019,1719818,213951,22982,8208,622702,10397,58002,864560,287275,9849,3283,16963,14774,7113,67852,150477,3283,213404,2913239,1094,48153,25171,1094,1094,27359
"south carolina,dillon",2294285,17847,11898,1212580,991,2974,2974,124927,9915,41642,2974,2974,1538777,7932,9915,6940,235972,2974,5949,0,19830,3966,4957,25778,5949,72378,991,1715261,274640,16855,6940,563161,3966,33710,1095586,338095,4957,0,9915,4957,6940,62463,186398,6940,421379,3274859,0,30736,13881,2974,0,15864
"south carolina,dorchester",1466700,74231,8959,1288162,3840,4479,7039,124785,12159,71031,6719,27197,999238,14398,12798,8959,383953,1920,11519,3200,30716,6399,37435,42235,1920,134064,2880,2034631,224293,18558,11519,874773,12798,109427,607606,247330,14078,12478,15998,5439,117106,79990,140463,4799,274846,2477136,2560,50234,41595,5439,960,61432
"south carolina,edgefield",2389105,55268,5024,1522395,2512,17585,2512,190927,5024,65317,12561,12561,1570127,2512,22610,12561,175854,0,2512,2512,35171,0,0,12561,2512,115561,2512,2017299,359245,20098,12561,537611,10049,60293,834051,366782,7537,2512,2512,0,2512,65317,256245,7537,334123,3723085,0,35171,22610,0,0,20098
"south carolina,fairfield",2253519,29958,3329,1511223,0,3329,13315,196392,9986,56588,6657,6657,1581125,3329,9986,6657,236337,0,6657,0,36616,0,9986,9986,3329,36616,0,2509828,259637,16643,19972,599163,3329,86546,955332,396113,3329,0,9986,0,49930,76560,196392,9986,379470,3718140,0,19972,13315,0,3329,3329
"south carolina,florence",1613041,41243,9098,1013799,2729,3336,6065,136467,6975,81880,8188,5459,1305535,13040,6672,15466,148294,1516,9098,2729,21835,1516,6065,17892,4852,155876,7582,1519637,188628,16073,10917,585292,14556,57013,741775,241698,5459,4246,9704,7582,3639,60955,137983,3033,183776,2514634,1516,35481,22441,3336,2729,23048
"south carolina,georgetown",2139468,66400,9917,1472879,3881,6036,6468,166432,7761,68987,4743,15091,1302135,17678,6036,9917,212998,2587,14660,6468,36649,2587,18972,21990,862,117278,4743,2169650,230676,41392,7330,1036534,21559,94858,679525,266032,6899,17247,13797,7761,10779,100032,140562,3449,196183,3882259,5174,59502,28888,2587,5174,31475
"south carolina,greenville",1265488,39005,8987,948259,3243,4262,9635,102840,10840,77362,8338,8709,966233,12230,7968,10191,155742,1946,9080,2779,18808,2224,11303,13341,1853,94872,3613,1475894,182889,13434,7227,552094,9913,51976,619634,229769,6207,2316,8616,5374,5374,55589,110530,2965,184371,2193828,1204,30481,17974,3706,1946,16862
"south carolina,greenwood",1820954,37809,9930,1324087,4201,6492,3437,167277,4965,79819,5347,4965,1604792,18714,11839,6874,203941,3055,9548,2291,20623,2291,6111,4965,3055,99297,382,1952331,256644,11839,12985,540405,17568,50412,1138478,320806,8402,2673,16422,5347,3437,74091,200504,3055,347921,3159935,1910,32844,13749,764,1146,21769
"south carolina,hampton",1918232,85255,38365,1517535,12788,0,0,153459,4263,38365,8525,21314,1581476,25576,12788,12788,234451,8525,12788,4263,29839,4263,4263,21314,25576,89518,17051,3086222,349545,63941,0,1500484,38365,76729,758767,277078,8525,0,17051,12788,0,115094,149196,12788,289866,3410191,4263,106568,59678,4263,0,38365
"south carolina,horry",1218637,68236,9180,894594,4223,7099,9486,120438,13953,70500,8874,22582,960504,20012,10954,13586,203790,2632,19094,3978,28518,3366,21236,28090,3427,128944,4835,1660182,213337,23255,4467,851143,14810,71418,594295,162909,6671,6671,11689,5753,8262,71602,160706,4957,151710,2109498,4100,74845,37331,8445,4284,35250
"south carolina,jasper",1661664,54070,7913,1043156,5275,3956,2638,146385,9231,60664,9231,9231,1277899,10550,18463,23738,152979,2638,11869,0,30332,1319,5275,14507,6594,168804,2638,1711778,238699,15825,2638,783356,21100,64620,701592,221555,6594,2638,7913,5275,3956,87040,152979,1319,134516,2385675,0,59345,25057,2638,0,32970
"south carolina,kershaw",1532665,66880,11147,1290922,6270,15327,8360,174167,9057,106590,2787,18113,1135566,9057,11843,16023,160233,2090,9057,697,28563,6270,28563,24383,1393,105197,3483,2225848,264036,17417,4180,970456,6967,61307,698756,252890,11843,5573,13237,18113,4877,92657,172773,2090,169290,2843094,3483,51553,27170,4877,2787,32743
"south carolina,lancaster",1707284,45073,7146,849245,3298,3848,8245,170948,9344,92895,21437,12093,1370884,13742,9344,9344,129173,550,6046,3298,25285,550,11543,9344,4397,142365,1099,1681449,215472,17040,8245,638720,7695,40126,1393970,282532,5497,6046,5497,13742,1099,62663,145663,1099,173147,2733523,3848,40126,24735,3848,2748,19239
"south carolina,laurens",1621577,32116,4508,1001231,5634,3381,3381,139169,3944,52963,4508,11269,1574812,9578,10142,13523,198894,1127,6761,5071,24791,2817,14649,25355,563,96912,563,1684683,218051,15213,8452,487375,6761,45075,1199562,261436,6761,4508,7888,2817,5634,74374,145367,3944,246786,2640275,563,16340,24228,5071,563,25918
"south carolina,lee",2407715,30180,10060,2058966,3353,6707,0,231382,13413,60361,3353,3353,1606261,3353,26827,16767,318570,0,10060,0,36887,0,3353,16767,0,46947,3353,1934891,298449,30180,13413,774627,16767,57007,761214,583485,3353,10060,6707,0,6707,53654,93894,0,405757,3554566,0,6707,33534,6707,0,13413
"south carolina,lexington",1207699,43392,8050,843681,4123,4123,10995,88943,21009,133120,11191,15118,886091,9621,8835,16296,161786,982,19045,4320,26113,3338,19634,26113,3338,191041,2945,1269940,149613,14922,6479,488695,10013,78929,604733,186918,11388,4320,13351,4712,9817,66364,163357,3338,157270,1853861,1374,33967,25328,4909,2160,34360
"south carolina,mccormick",2591811,24132,4826,1303145,0,0,9653,115835,4826,28959,0,0,2355315,14479,33785,4826,86876,0,4826,0,4826,0,4826,9653,0,62744,0,2533894,299241,33785,43438,564696,43438,28959,1858189,415076,0,154447,0,0,0,43438,376464,4826,294414,5043655,0,72397,19306,0,0,28959
"south carolina,marion",2407927,19867,6954,1370850,2980,2980,5960,169866,5960,48675,3973,3973,1483100,5960,6954,8940,199667,0,1987,993,14901,1987,15894,5960,1987,104304,993,1869521,329799,14901,16887,618869,2980,64569,775821,438076,1987,1987,9934,2980,1987,69536,193707,993,282117,3650632,0,54635,14901,2980,2980,24834
"south carolina,marlboro",2129124,14410,34224,1298729,1801,1801,5404,192738,1801,79257,3603,10808,1599545,10808,10808,7205,147706,0,3603,0,14410,0,5404,16212,1801,64846,0,1658987,234168,45032,16212,520573,5404,25218,882632,311623,3603,9006,5404,7205,3603,136898,192738,1801,207148,2822620,0,37827,18013,0,0,32423
"south carolina,newberry",2360827,40734,3467,1411816,2600,5200,2600,210602,10400,78001,6933,6067,1450817,9533,15600,14734,210602,867,5200,867,32067,0,16467,5200,2600,122201,3467,2228225,256536,12133,15600,520006,26000,61534,1238481,317204,6933,2600,8667,6933,2600,86668,195002,9533,623140,3067168,867,45067,10400,0,0,14734
"south carolina,oconee",949273,29396,7170,818067,1434,2868,2151,98942,10038,125470,3585,20075,773614,30113,22943,15773,144112,1434,12189,7170,27962,2868,7887,12906,1434,93924,3585,1160780,150564,7887,717,400071,11472,79584,610144,206488,10038,4302,10755,5019,5736,69546,101093,5736,155583,1651190,1434,34415,18641,7170,6453,21509
"south carolina,orangeburg",2475209,41615,8266,1677408,1710,4560,4560,171019,6271,37624,855,3705,1778309,9121,13111,11686,228880,2565,2280,855,25368,2280,5416,10546,3420,71543,1140,2249180,253963,10831,9406,664122,13681,35914,898133,358284,3420,5701,16532,13681,2850,77813,131399,1425,342322,4042310,855,19952,8551,2565,570,9976
"south carolina,pickens",645546,35659,6792,464137,1981,3113,22075,57451,6792,95091,14434,12169,590359,8207,5943,15283,108110,1415,11603,2547,15849,3113,7641,11037,2264,110940,2547,816485,94808,12735,3396,363668,11037,69621,508569,100752,7358,2264,3679,4811,3962,38489,99054,3396,63111,1030157,849,41603,20660,6792,2547,23207
"south carolina,richland",1585007,46808,7428,1155087,2951,5139,10023,123939,19486,56220,8039,7174,1110415,10023,10888,10481,207278,2697,9667,2849,19385,3765,12262,17502,4528,101146,2340,1691088,217250,14958,6919,591764,10379,45231,726642,257189,9209,4986,8141,4935,7581,62478,122972,2747,245182,2785426,1221,37599,19028,4528,2798,17706
"south carolina,saluda",1532411,35972,11991,858534,2398,16787,4796,187055,23981,103120,2398,4796,1537207,0,9593,9593,208638,2398,7194,0,31176,0,2398,9593,0,98324,7194,1501235,187055,14389,14389,513202,2398,105518,877719,206240,2398,4796,9593,2398,0,40768,158277,0,153481,2179908,0,28778,21583,2398,2398,26380
"south carolina,spartanburg",1403424,52125,6845,859272,1843,3422,6976,130576,9214,79635,7503,9741,989057,15795,8819,9346,151505,1448,11452,2764,21324,4344,12373,19086,3291,129391,1711,1311811,193362,16322,3291,488079,7766,57127,735146,232719,6581,4212,6976,3554,4212,62524,152426,4212,176777,2142124,1316,31591,19086,2238,3159,26721
"south carolina,sumter",2613738,48206,6939,1578030,3652,6939,15704,197573,6574,42363,6208,5113,1499147,6939,11321,8765,230807,1096,10956,1461,32138,1826,4748,8765,5113,83631,5113,2448667,295082,20451,9860,752678,11321,36155,961937,350592,8400,2922,8034,9130,2922,89839,150828,3652,357166,4697205,730,36885,17895,3287,2191,15704
"south carolina,union",1952790,19781,8791,1553880,2198,6594,2198,183521,12088,58243,4396,4396,1417614,9890,15385,16484,184619,1099,4396,0,12088,3297,6594,14286,0,115387,1099,1934108,315392,12088,10989,430779,6594,21979,1074749,456054,7692,0,5495,2198,6594,86815,202202,10989,284622,3908877,0,21979,13187,1099,0,9890
"south carolina,williamsburg",2580365,19043,5554,1545680,3967,1587,4761,157901,10315,50782,3967,793,1740873,8728,7141,6348,173770,0,1587,0,22217,5554,5554,5554,10315,115847,1587,2082859,234867,14282,11109,535592,7935,61891,869643,436409,3967,5554,15076,9522,3174,102358,99977,3174,363409,3596006,793,21424,7141,793,3174,9522
"south carolina,york",1265188,52333,9652,931434,3167,6636,8747,135583,13573,115826,8446,21416,1001563,14327,12367,14327,181280,1810,15534,3469,23980,2111,27147,27599,2715,129550,3770,1588837,210689,20209,6787,705513,10406,64096,696464,217475,7088,2715,12970,5731,4826,68922,162729,4223,162579,2241565,3620,49467,33632,7842,5128,34084
"south dakota,aurora",636213,0,0,254485,0,0,0,42414,42414,42414,0,0,466556,0,42414,0,0,0,0,0,0,0,0,42414,0,84828,0,508971,127243,0,0,381728,0,0,551385,0,0,0,0,0,0,42414,0,0,42414,763456,0,84828,84828,0,0,0
"south dakota,beadle",543703,65008,29549,520064,11820,11820,11820,88647,5910,70918,11820,5910,585072,23639,0,65008,82737,5910,59098,11820,23639,0,5910,29549,5910,135926,5910,898292,195024,41369,0,679629,23639,153655,413687,65008,0,0,5910,0,5910,112287,159565,0,17729,1140595,5910,100467,23639,5910,5910,35459
"south dakota,bennett",1516464,61897,10316,1382355,20632,41264,10316,299166,0,82529,30948,41264,1196666,0,30948,0,113477,0,30948,20632,41264,0,30948,41264,10316,226954,0,3239251,309483,92845,0,1196666,41264,185690,598333,103161,0,0,10316,0,10316,144425,237270,20632,20632,2702814,0,113477,20632,30948,0,92845
"south dakota,bon homme",824121,56836,28418,880957,0,0,0,85254,85254,56836,56836,28418,653613,28418,0,56836,113672,0,85254,28418,85254,0,0,0,28418,198926,28418,1449317,85254,28418,0,1904004,0,85254,312598,198926,0,0,0,0,0,113672,170508,113672,56836,1506152,0,312598,28418,28418,28418,28418
"south dakota,brookings",562660,60348,22187,445513,3550,8875,18637,87860,18637,94960,18637,8875,565322,33724,4437,21299,105610,887,53249,14200,17750,2662,15975,20412,1775,107385,6212,883926,108272,25737,2662,619458,15975,78985,381615,34612,6212,8875,7100,1775,4437,64786,137559,8875,46149,1062309,3550,76323,35499,7100,4437,36387
"south dakota,brown",833725,50124,15037,541336,0,5012,16708,80198,11696,85210,11696,11696,748514,20049,13366,10025,140346,0,48453,6683,20049,3342,16708,23391,1671,86881,3342,1032549,180445,16708,3342,507920,5012,101918,589789,148700,11696,5012,11696,5012,3342,60148,135334,5012,93564,1567202,10025,95235,36757,5012,3342,18379
"south dakota,brule",729007,136689,15188,486005,0,0,45563,121501,30375,212627,15188,45563,789757,15188,0,30375,167064,0,0,0,45563,0,30375,30375,0,106314,15188,1397263,167064,136689,0,896071,15188,75938,410066,15188,0,15188,15188,0,0,30375,197439,0,91126,1533952,0,151876,30375,0,15188,30375
"south dakota,buffalo",1165094,87382,0,990330,0,0,0,233019,0,29127,0,0,815566,29127,58255,29127,29127,0,29127,0,29127,0,0,29127,0,0,29127,2388442,407783,29127,0,611674,0,0,436910,436910,0,0,0,0,0,29127,29127,0,87382,2330188,0,0,29127,29127,0,0
"south dakota,butte",654077,67085,16771,368967,0,16771,16771,117398,33542,67085,50314,0,670848,150941,16771,33542,117398,0,50314,0,16771,0,33542,16771,0,100627,0,1828062,335424,33542,33542,821789,0,33542,402509,67085,0,16771,0,0,0,83856,83856,0,167712,1459095,0,150941,33542,0,0,50314
"south dakota,campbell",237248,0,0,237248,0,0,237248,711744,0,0,0,0,1660735,0,0,237248,0,0,0,0,0,0,0,0,0,0,237248,1423488,474496,0,0,711744,0,237248,0,237248,0,0,0,0,0,237248,0,0,0,948992,0,0,0,0,0,0
"south dakota,charles mix",396043,9001,0,342037,0,0,18002,81009,0,117013,27003,0,504055,63007,0,9001,27003,9001,27003,0,36004,9001,9001,0,0,63007,0,756082,135015,0,0,198022,27003,72008,450049,63007,0,0,9001,0,0,27003,27003,9001,36004,828090,0,54006,36004,9001,0,81009
"south dakota,clark",243617,146170,0,487234,0,0,0,146170,194894,389788,0,0,194894,0,48723,0,243617,0,48723,0,146170,0,0,48723,0,0,0,974469,194894,146170,0,389788,0,0,194894,0,0,0,0,0,0,97447,146170,48723,243617,1023192,0,0,146170,0,0,48723
"south dakota,clay",495629,42604,17042,467226,5681,9941,18462,53965,18462,78108,24142,11361,535393,29823,5681,22722,127813,0,44024,8521,19882,1420,14201,21302,2840,110771,2840,842143,109351,28403,0,552434,7101,112191,387698,41184,8521,1420,14201,1420,1420,63906,149115,4260,34083,920251,7101,68167,36924,7101,7101,39764
"south dakota,codington",628371,47724,7954,481220,0,3977,3977,111357,31816,95449,11931,15908,620416,7954,7954,19885,115334,3977,39770,27839,23862,3977,35793,3977,0,99426,0,1129476,139196,27839,0,751658,3977,95449,429519,51701,7954,11931,15908,7954,0,87495,147150,7954,55678,1113568,19885,107380,27839,15908,0,39770
"south dakota,corson",1002896,63564,7063,635638,0,14125,7063,91814,0,84752,14125,21188,889893,7063,21188,56501,42376,0,28251,14125,49439,0,28251,0,0,21188,7063,2380112,233067,49439,0,642701,0,49439,409633,98877,0,0,28251,0,0,42376,141253,0,28251,1765661,7063,84752,21188,0,0,14125
"south dakota,custer",586804,85576,24450,403428,12225,12225,24450,73351,12225,122251,24450,0,525679,0,0,0,171151,0,12225,12225,12225,0,0,12225,0,97801,12225,990232,85576,0,12225,525679,0,36675,342302,73351,12225,0,0,0,0,36675,85576,0,36675,1528136,0,97801,36675,0,0,36675
"south dakota,davison",381000,48733,4430,341128,4430,8860,4430,79744,8860,53163,17721,13291,447453,22151,8860,17721,75314,0,39872,4430,17721,0,13291,8860,4430,39872,4430,757569,101895,8860,0,345558,8860,48733,341128,44302,4430,13291,8860,0,8860,48733,84174,8860,62023,841743,4430,57593,35442,8860,0,8860
"south dakota,day",448019,201608,22401,448019,0,0,0,44802,0,67203,0,22401,537622,22401,0,89604,134406,0,89604,0,22401,0,44802,89604,0,67203,0,739231,67203,0,0,627226,0,89604,604825,89604,0,22401,0,0,0,44802,179207,0,22401,1187249,0,112005,112005,0,0,0
"south dakota,deuel",416357,89219,0,416357,0,29740,0,89219,0,29740,0,89219,327138,59480,0,0,267658,0,29740,0,29740,0,0,59480,0,89219,0,892193,89219,148699,0,921933,0,29740,624535,0,0,0,0,0,0,59480,89219,0,0,684015,0,118959,29740,0,0,89219
"south dakota,dewey",1095221,103173,0,968239,7936,0,23809,79364,23809,39682,7936,23809,1246012,15873,15873,0,142855,0,7936,0,63491,0,31746,7936,0,158728,7936,3738036,150791,103173,0,1769813,23809,126982,698402,158728,7936,7936,23809,0,15873,119046,230155,7936,79364,2769797,0,111109,31746,15873,0,95237
"south dakota,douglas",267255,66814,0,267255,0,0,0,0,0,133627,0,0,467696,0,0,0,66814,0,66814,66814,0,133627,0,0,0,133627,0,400882,66814,66814,0,467696,0,0,133627,0,0,0,0,0,0,66814,0,0,0,935391,0,0,133627,0,0,66814
"south dakota,edmunds",744218,57248,0,801466,0,0,0,114495,0,343485,0,57248,915961,0,0,114495,114495,0,0,0,57248,0,0,171743,0,57248,0,1144951,57248,114495,0,686970,0,114495,858713,0,0,0,57248,0,0,114495,343485,0,114495,1144951,0,57248,57248,0,0,0
"south dakota,fall river",538105,50447,0,285868,0,16816,16816,67263,0,50447,50447,0,655815,16816,0,16816,218605,0,50447,0,0,0,0,33632,0,151342,16816,756709,50447,50447,0,622183,33632,67263,504473,50447,0,16816,0,0,0,33632,84079,0,67263,941683,0,84079,16816,0,16816,50447
"south dakota,faulk",193050,0,0,193050,0,0,96525,0,0,0,193050,0,772201,0,0,0,0,0,96525,0,0,0,96525,0,0,0,0,482625,96525,0,0,0,0,0,96525,0,0,96525,0,0,0,0,96525,96525,0,965251,0,0,0,0,0,0
"south dakota,grant",273174,30353,0,333880,30353,0,0,151763,0,121411,0,0,333880,0,0,30353,0,0,0,0,30353,0,30353,0,0,151763,0,455290,30353,0,0,455290,0,91058,273174,30353,0,30353,0,0,0,121411,151763,0,91058,698112,0,30353,60705,0,0,60705
"south dakota,gregory",369617,61603,0,123206,0,0,123206,123206,123206,61603,0,0,369617,0,0,61603,123206,0,0,0,0,0,61603,0,0,61603,0,369617,61603,0,0,308015,0,0,554426,0,0,0,0,0,0,184809,184809,0,123206,677632,0,123206,123206,0,0,0
"south dakota,haakon",220580,220580,110290,330870,0,0,0,110290,0,110290,0,0,1102901,0,0,0,110290,0,0,0,0,0,0,110290,0,0,0,330870,0,0,0,441160,0,551450,220580,110290,0,0,0,0,0,0,220580,0,110290,1102901,0,220580,0,0,0,110290
"south dakota,hamlin",355761,66705,0,266821,22235,0,0,111175,66705,111175,0,0,555877,22235,22235,0,88940,0,133410,0,66705,0,0,22235,66705,66705,22235,1000578,155645,0,0,533642,22235,88940,222351,44470,44470,22235,22235,0,0,200116,155645,22235,66705,1222929,0,133410,22235,0,0,0
"south dakota,hand",547517,117325,78217,312867,0,0,0,117325,78217,39108,0,0,625733,0,39108,78217,117325,0,39108,0,78217,0,39108,39108,0,117325,0,821275,195542,117325,0,899492,0,78217,508408,39108,0,0,0,0,0,156433,195542,0,39108,1798983,0,117325,78217,0,0,78217
"south dakota,hanson",440141,0,0,270856,0,0,33857,67714,0,135428,33857,0,643283,67714,67714,33857,67714,0,0,33857,33857,0,33857,0,0,101571,0,473998,67714,67714,0,473998,0,169285,473998,0,0,33857,0,0,0,67714,135428,0,33857,609426,0,101571,0,0,0,0
"south dakota,harding",796269,113753,113753,1365032,0,0,0,227505,0,227505,0,113753,568764,0,0,0,227505,0,113753,0,0,0,0,0,0,0,113753,1137527,113753,0,0,341258,0,113753,682516,113753,0,0,0,0,0,113753,0,0,0,1137527,0,113753,0,0,0,0
